report_no,incident_time,complaint_type,cctv_flag,precinct_code,area_code,area_name,cctv_count,population_density,rounds_per_day,crime_code,crime_type,weapon_code,weapon_desc,case_status_code,case_status_desc,victim_code,victim_name,victim_sex,victim_age,was_victim_alone,is_victim_insured,offender_code,offender_name,offender_sex,offender_age,repeated_offender,no_of_offences,offender_relation,officer_code,officer_name,officer_sex,avg_close_days,week_number
200106236,03:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,84788,Grady,M,49,No,Yes,1928645,Kadence,F,34,Yes,1,No,3259,Kla,F,8,4
200106237,19:30:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,91171,Mollie,F,36,No,Yes,2156337,Herschel,M,36,Yes,4,No,1027,Jonavan,M,8,4
200106238,18:55:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,91075,Lynette,F,32,No,Yes,1408255,Ryland,M,33,No,0,No,3259,Kla,F,8,4
200106239,01:00:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,350,"THEFT, PERSON",221,GLASS,AA,Adult Arrest,73438,Benny,M,36,No,Yes,789856,Cortez,M,34,Yes,1,No,5555,Shaaron,F,13,4
200106242,04:00:00,Phone,FALSE,5,893,Harbor,180,6500,10,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,115519,Laurel,F,46,Yes,Yes,2108462,Danette,F,39,No,0,No,2040,Yassir,M,13,4
200106243,01:40:00,Phone,FALSE,5,893,Harbor,180,6500,10,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,95469,Wilson,M,60,No,Yes,1440452,Rowena,F,32,No,0,No,2040,Yassir,M,13,4
200106244,01:40:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,AA,Adult Arrest,2352,Meagan,F,39,Yes,No,1428825,Everette,M,34,Yes,1,No,3259,Kla,F,8,4
200106245,16:40:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,AA,Adult Arrest,23221,Ty,M,48,Yes,Yes,745448,Ivory,F,33,Yes,1,No,5555,Shaaron,F,13,4
200106246,20:00:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,32305,Eula,F,49,Yes,Yes,446106,Joslyn,F,41,No,0,No,5555,Shaaron,F,13,4
200106247,12:00:00,Phone,FALSE,2,322,Southwest,168,7800,8,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,87768,Alton,M,54,Yes,No,731254,Ali,F,36,No,0,No,4011,Nyiesha,F,9,4
200106255,00:45:00,Phone,FALSE,5,887,Newton,275,3409,12,648,ARSON,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,37912,Anastasia,F,34,No,No,1073752,Ulises,M,36,No,0,No,4003,Melah,F,10,4
200106257,11:00:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,910,KIDNAPPING,308,STICK,IC,Invest Cont,96354,Jana,F,7,Yes,Yes,2345182,Ember,F,36,Yes,3,No,1027,Jonavan,M,8,4
200106266,11:30:00,Phone,FALSE,4,425,Rampart,165,8500,5,623,BATTERY POLICE (SIMPLE),215,MACHETE,IC,Invest Cont,63123,Loren,M,50,No,No,557911,Alvina,F,40,Yes,3,No,3223,Anayely,F,11,4
200106270,05:15:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,123905,Jaxson,M,60,No,No,586210,Leota,F,32,Yes,1,No,5555,Shaaron,F,13,4
200106273,20:00:00,Phone,FALSE,5,893,Harbor,180,6500,10,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,63406,Braden,M,36,Yes,Yes,96579,Yahir,M,36,Yes,4,No,2040,Yassir,M,13,4
200106275,20:00:00,In-Person,TRUE,2,261,77th Street,150,8889,9,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,347,Ginger,F,54,Yes,No,2132254,Kristofer,M,32,Yes,3,No,6011,Shatonya,F,9,4
200106283,07:00:00,Phone,TRUE,2,323,Northeast,255,4100,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,107915,Paulette,F,53,Yes,No,866400,Sandi,F,40,Yes,6,No,6011,Shatonya,F,9,4
200106285,13:45:00,Phone,TRUE,1,223,West Valley,268,3950,8,888,TRESPASSING,501,BOMB THREAT,AO,Adult Other,108805,Julianna,F,46,No,No,764474,Marva,F,39,Yes,2,No,4444,Miciah,F,8,4
200106286,21:15:00,Phone,TRUE,3,371,West LA,244,5500,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,AO,Adult Other,63221,Clark,M,52,No,No,148720,Gonzalo,M,35,No,0,No,7010,Syann,F,9,4
200106288,18:00:00,In-Person,TRUE,3,336,Van Nuys,250,4149,9,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,AO,Adult Other,21802,Jasmin,F,48,No,No,1419715,Luciana,F,37,Yes,5,No,7010,Syann,F,9,4
200106289,21:50:00,In-Person,FALSE,1,223,West Valley,268,3950,8,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,29439,Ashlyn,F,50,Yes,No,43631,Benson,M,41,Yes,7,No,4444,Miciah,F,8,4
200106290,19:30:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,920,KIDNAPPING - GRAND ATTEMPT,115,ASSAULT WEAPON/UZI/AK47/ETC,IC,Invest Cont,83579,Mona,F,31,No,Yes,122586,Ansley,F,35,Yes,1,No,7100,Varnika,F,12,4
200106293,02:00:00,In-Person,FALSE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,63036,Mercedes,F,7,No,Yes,1751739,Gracelyn,F,31,Yes,6,No,4444,Miciah,F,8,4
200106300,17:00:00,In-Person,FALSE,4,425,Rampart,165,8500,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,34717,Ezekiel,M,44,No,No,195015,Vonda,F,32,Yes,4,No,1034,Press,M,14,4
200106301,15:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,89910,Morgan,M,7,No,No,2271916,Darien,M,40,No,0,No,4444,Miciah,F,8,4
200106304,10:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,35436,Sawyer,M,55,Yes,No,1647899,Amani,F,41,No,0,No,3259,Kla,F,8,4
200106305,04:00:00,In-Person,TRUE,3,336,Van Nuys,250,4149,9,350,"THEFT, PERSON",221,GLASS,IC,Invest Cont,32218,Dante,M,7,Yes,No,2020207,Raelyn,F,31,Yes,4,No,7010,Syann,F,9,4
200106308,22:25:00,In-Person,FALSE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,10218,Will,M,7,Yes,Yes,119361,Judi,F,36,Yes,2,No,4444,Miciah,F,8,4
200106309,21:00:00,Phone,FALSE,5,887,Newton,275,3409,12,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,8634,Myron,M,51,Yes,No,459716,Magnolia,F,34,Yes,3,No,2040,Yassir,M,13,4
200106312,04:30:00,Phone,TRUE,3,371,West LA,244,5500,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,13294,Lucia,F,50,Yes,No,5274,Christopher,F,36,No,0,No,1027,Jonavan,M,8,4
200106316,00:45:00,Phone,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,16786,Teri,F,35,Yes,No,1036760,Alphonse,M,41,No,0,No,4444,Miciah,F,8,4
200106317,15:45:00,In-Person,TRUE,4,425,Rampart,165,8500,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,86200,Bentley,M,38,Yes,Yes,1245636,Tatyana,F,32,Yes,5,No,1034,Press,M,14,4
200106318,18:30:00,Phone,TRUE,3,371,West LA,244,5500,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,82213,Patti,F,56,No,No,882207,Nan,F,36,No,0,No,7010,Syann,F,9,4
200106319,11:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,39065,Serena,F,51,Yes,No,2183244,Theodora,F,31,Yes,1,No,1024,Izreal,M,9,4
200106320,17:22:00,Phone,FALSE,4,425,Rampart,165,8500,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,118272,Jasper,M,50,Yes,Yes,2285537,Freddie,F,41,No,0,No,1034,Press,M,14,4
200106321,21:00:00,In-Person,FALSE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,77153,Nadia,F,7,Yes,Yes,332862,Kason,M,37,No,0,No,4444,Miciah,F,8,4
200106327,20:30:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,100261,Camden,M,48,No,Yes,799739,Randell,M,31,No,0,No,3259,Kla,F,8,4
200106328,10:30:00,In-Person,FALSE,5,893,Harbor,180,6500,10,331,THEFT FROM MOTOR VEHICLE - GRA,312,PIPE/METAL PIPE,IC,Invest Cont,6351,Elisa,F,57,No,Yes,849994,Edison,M,31,No,0,No,2040,Yassir,M,13,4
200106329,15:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,956,"LETTERS, LEWD  -  TELEPHONE CA",206,SWITCH BLADE,IC,Invest Cont,13521,Alexia,F,44,Yes,Yes,2278956,Atticus,M,39,No,0,No,1034,Press,M,14,4
200106330,08:15:00,In-Person,TRUE,3,336,Van Nuys,250,4149,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,106273,Elliot,M,41,No,Yes,1766988,Shellie,F,41,No,0,No,2035,Rue,M,12,4
200106331,06:15:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,12295,Giselle,F,56,Yes,No,589889,Johnna,F,37,Yes,7,No,7010,Syann,F,9,4
200106333,09:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,41665,Malik,M,47,Yes,Yes,1472064,Marquise,M,41,No,0,No,1024,Izreal,M,9,4
200106340,17:30:00,Phone,TRUE,3,336,Van Nuys,250,4149,9,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,28323,Addie,F,42,Yes,Yes,1008871,Margret,F,40,No,0,No,7010,Syann,F,9,4
200106343,08:20:00,Phone,FALSE,3,371,West LA,244,5500,9,910,KIDNAPPING,308,STICK,IC,Invest Cont,11507,Myles,M,7,No,No,1513772,Alonso,M,35,Yes,7,No,7010,Syann,F,9,4
200106345,10:00:00,Phone,FALSE,3,371,West LA,244,5500,9,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,93227,Ernestine,F,51,Yes,Yes,2049384,Heriberto,M,39,Yes,3,No,1027,Jonavan,M,8,4
200106346,14:15:00,Phone,TRUE,3,371,West LA,244,5500,9,850,INDECENT EXPOSURE,304,CLUB/BAT,IC,Invest Cont,8185,Ernesto,M,41,No,No,1383497,Delphine,F,31,No,0,No,7010,Syann,F,9,4
200106347,14:15:00,Phone,FALSE,3,371,West LA,244,5500,9,850,INDECENT EXPOSURE,304,CLUB/BAT,IC,Invest Cont,67844,Carolina,F,52,Yes,Yes,286561,Jairo,M,40,No,0,No,7010,Syann,F,9,4
200106350,14:20:00,Phone,TRUE,4,425,Rampart,165,8500,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,2685,Irving,M,42,No,Yes,857925,Jovan,M,33,Yes,6,No,1034,Press,M,14,4
200106353,13:00:00,Phone,TRUE,2,322,Southwest,168,7800,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,35223,Katharine,F,35,No,Yes,396176,Dionne,F,36,No,0,No,3249,Cledith,F,13,4
200106354,22:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,120423,Winifred,F,58,No,Yes,742270,Christal,F,33,Yes,2,No,4112,Rashae,F,14,4
200106356,16:25:00,Phone,FALSE,1,223,West Valley,268,3950,8,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,113328,Leticia,F,30,No,Yes,413824,Kathi,F,30,Yes,1,No,4444,Miciah,F,8,4
200106368,11:00:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,17486,Mila,F,44,Yes,Yes,2139891,Jaquan,M,41,Yes,3,No,7010,Syann,F,9,4
200106375,17:00:00,Phone,FALSE,5,893,Harbor,180,6500,10,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,20291,Pete,M,55,Yes,No,1802279,Sawyer,F,41,Yes,2,No,2041,Afrika,F,11,4
200106377,00:30:00,In-Person,FALSE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,123978,Dixie,F,56,Yes,No,2195441,Winfred,M,36,Yes,4,No,4444,Miciah,F,8,4
200106381,17:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,666,"BUNCO, ATTEMPT",514,TIRE IRON,IC,Invest Cont,98732,Kimberley,F,58,Yes,No,569988,Latanya,F,39,No,0,No,3259,Kla,F,8,4
200106382,19:10:00,In-Person,TRUE,3,371,West LA,244,5500,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,97118,Trisha,F,58,Yes,Yes,1238537,Hassan,M,30,Yes,4,No,1027,Jonavan,M,8,4
200106383,18:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,82749,Kai,M,35,Yes,No,686378,Elmo,M,40,No,0,No,4444,Miciah,F,8,4
200106386,00:50:00,In-Person,FALSE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,26760,Kyla,F,7,Yes,No,1843085,Chastity,F,39,No,0,No,4444,Miciah,F,8,4
200106389,18:30:00,Phone,FALSE,3,371,West LA,244,5500,9,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,65656,Nikki,F,54,No,Yes,651713,Chantal,F,41,Yes,5,No,7010,Syann,F,9,4
200106395,20:45:00,In-Person,FALSE,5,893,Harbor,180,6500,10,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,AA,Adult Arrest,76705,Sammy,M,35,Yes,No,737982,Savanah,F,32,No,0,No,2041,Afrika,F,11,4
200106409,09:50:00,In-Person,TRUE,5,893,Harbor,180,6500,10,662,"BUNCO, GRAND THEFT",512,MACE/PEPPER SPRAY,IC,Invest Cont,75671,Sylvester,M,50,No,No,893398,Phoenix,F,34,Yes,1,No,2041,Afrika,F,11,4
200106410,18:00:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,662,"BUNCO, GRAND THEFT",512,MACE/PEPPER SPRAY,IC,Invest Cont,118210,Madeleine,F,52,Yes,No,2280988,Jayleen,F,34,No,0,No,7100,Varnika,F,12,4
200106411,04:00:00,Phone,TRUE,3,371,West LA,244,5500,9,121,"RAPE, FORCIBLE",511,VERBAL THREAT,IC,Invest Cont,52133,Ebony,F,38,No,No,614468,Emelia,F,31,No,0,No,1027,Jonavan,M,8,4
200106412,10:00:00,In-Person,FALSE,5,887,Newton,275,3409,12,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,24431,Jermaine,M,30,No,No,1800708,Gilda,F,34,Yes,7,No,2041,Afrika,F,11,4
200106414,05:15:00,Phone,TRUE,3,336,Van Nuys,250,4149,9,956,"LETTERS, LEWD  -  TELEPHONE CA",206,SWITCH BLADE,IC,Invest Cont,93053,Laverne,F,37,Yes,No,1443030,Hershel,M,40,No,0,No,1027,Jonavan,M,8,4
200106415,16:00:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,119037,Darla,F,37,Yes,Yes,1415329,Lavern,M,35,Yes,3,No,7100,Varnika,F,12,4
200106420,15:00:00,In-Person,FALSE,5,893,Harbor,180,6500,10,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,30099,Ellis,M,41,Yes,Yes,2185016,Maegan,F,37,Yes,3,No,4010,Neeka,F,13,4
200106421,11:45:00,In-Person,TRUE,4,425,Rampart,165,8500,5,755,BOMB SCARE,301,BELT FLAILING INSTRUMENT/CHAIN,IC,Invest Cont,24840,Freda,F,48,Yes,Yes,302395,Bradly,M,34,No,0,No,1034,Press,M,14,4
200106425,11:20:00,Phone,FALSE,5,887,Newton,275,3409,12,623,BATTERY POLICE (SIMPLE),215,MACHETE,IC,Invest Cont,28772,Quentin,M,37,Yes,Yes,427626,Arjun,M,41,No,0,No,2041,Afrika,F,11,4
200106427,02:30:00,Phone,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,88157,Lela,F,49,Yes,Yes,1951897,Belen,F,35,No,0,No,4444,Miciah,F,8,4
200106431,13:00:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,354,THEFT OF IDENTITY,513,STUN GUN,IC,Invest Cont,67158,Alonzo,M,32,No,No,219038,Haylie,F,36,No,0,No,7100,Varnika,F,12,4
200106433,22:00:00,In-Person,TRUE,5,893,Harbor,180,6500,10,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,4892,Cedric,M,10,No,No,2120193,Chaz,M,30,No,0,No,2041,Afrika,F,11,4
200106443,16:20:00,In-Person,FALSE,4,425,Rampart,165,8500,5,910,KIDNAPPING,308,STICK,IC,Invest Cont,114750,Axel,M,10,Yes,Yes,2331531,Mathias,M,33,Yes,7,No,1034,Press,M,14,4
200106444,21:00:00,In-Person,TRUE,3,371,West LA,244,5500,9,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,108208,Jazmin,F,49,Yes,No,794318,Jacoby,M,33,Yes,1,No,1027,Jonavan,M,8,4
200106445,22:00:00,In-Person,FALSE,4,425,Rampart,165,8500,5,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,83672,Justine,F,30,No,No,194800,Jerrod,M,41,Yes,6,No,4112,Rashae,F,14,4
200106446,11:00:00,In-Person,TRUE,3,336,Van Nuys,250,4149,9,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,AO,Adult Other,99227,Tucker,M,35,Yes,Yes,2178397,Armani,M,36,No,0,No,7010,Syann,F,9,4
200106448,14:00:00,Phone,FALSE,5,893,Harbor,180,6500,10,351,PURSE SNATCHING,217,SWORD,IC,Invest Cont,57905,Leigh,F,49,No,No,1892994,Killian,M,41,Yes,1,No,2041,Afrika,F,11,4
200106449,02:00:00,In-Person,TRUE,4,425,Rampart,165,8500,5,888,TRESPASSING,501,BOMB THREAT,IC,Invest Cont,65915,Alaina,F,54,No,Yes,969333,Fallon,F,31,Yes,7,No,1033,Niki,M,14,4
200106450,18:15:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",AO,Adult Other,1539,Griffin,M,44,Yes,No,283194,Ione,F,32,Yes,2,No,3259,Kla,F,8,4
200106451,08:30:00,In-Person,TRUE,3,336,Van Nuys,250,4149,9,860,BATTERY WITH SEXUAL CONTACT,201,KNIFE WITH BLADE OVER 6 INCHES,IC,Invest Cont,121831,Frankie,M,52,No,Yes,1027042,Berniece,F,39,Yes,7,No,1027,Jonavan,M,8,4
200106452,05:00:00,Phone,TRUE,3,336,Van Nuys,250,4149,9,310,BURGLARY,113,SIMULATED GUN,AA,Adult Arrest,44944,Etta,F,53,No,Yes,797166,Isabela,F,34,Yes,4,No,1027,Jonavan,M,8,4
200106453,14:50:00,In-Person,TRUE,4,425,Rampart,165,8500,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,32729,Lowell,M,34,No,No,1136664,Lon,M,40,Yes,6,No,1034,Press,M,14,4
200106454,16:00:00,In-Person,TRUE,5,887,Newton,275,3409,12,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,54362,Sonja,F,46,No,Yes,2162837,Clementine,F,30,No,0,No,2041,Afrika,F,11,4
200106460,16:55:00,Phone,TRUE,1,223,West Valley,268,3950,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,100216,Adele,F,56,No,No,1133690,Laci,F,35,No,0,No,1111,Kaushik,M,8,4
200106463,06:50:00,In-Person,FALSE,5,893,Harbor,180,6500,10,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,113489,Stacie,F,56,No,Yes,29725,Giuliana,F,39,Yes,6,No,2041,Afrika,F,11,4
200106474,05:30:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,5713,Alfonso,M,48,No,Yes,1472503,Jensen,M,33,Yes,2,No,7100,Varnika,F,12,4
200106478,19:36:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,AA,Adult Arrest,37719,Harley,M,32,Yes,Yes,1896387,Elouise,F,39,No,0,No,3259,Kla,F,8,4
200106479,18:30:00,Phone,FALSE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,122310,Aubree,F,33,No,Yes,630332,Tisha,F,33,Yes,2,No,1111,Kaushik,M,8,4
200106480,19:00:00,Phone,TRUE,5,893,Harbor,180,6500,10,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,27367,Makenzie,F,46,Yes,No,2145407,Alysia,F,35,No,0,No,5245,Scotlynn,F,9,4
200106484,08:45:00,Phone,FALSE,5,893,Harbor,180,6500,10,761,BRANDISH WEAPON,307,VEHICLE,IC,Invest Cont,40377,Nickolas,M,60,No,Yes,1109020,Richard,F,39,Yes,7,No,2041,Afrika,F,11,4
200106485,17:00:00,In-Person,FALSE,1,223,West Valley,268,3950,8,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,37144,Kristie,F,51,Yes,No,559229,Mckinley,F,33,No,0,No,1111,Kaushik,M,8,4
200106488,06:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,120514,Skyler,M,49,Yes,No,61579,Tiffanie,F,37,No,0,No,1111,Kaushik,M,8,4
200106492,20:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,121962,Saul,M,41,Yes,Yes,74710,Rolland,M,40,No,0,No,2033,Ray,M,14,4
200106493,10:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,106902,Fabian,M,33,Yes,No,2057626,Sydney,M,31,No,0,No,3259,Kla,F,8,4
200106494,08:30:00,Phone,TRUE,5,887,Newton,275,3409,12,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,68198,Clarissa,F,48,No,No,456418,Madonna,F,32,Yes,1,No,2041,Afrika,F,11,4
200106495,15:30:00,Phone,TRUE,1,223,West Valley,268,3950,8,343,SHOPLIFTING-GRAND THEFT ($950.,116,ANTIQUE FIREARM,IC,Invest Cont,108782,Margarita,F,58,Yes,No,1834144,Yaretzi,F,35,No,0,No,2033,Ray,M,14,4
200106500,15:25:00,In-Person,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,112327,Beau,M,60,Yes,Yes,715211,Kaci,F,31,No,0,No,4444,Miciah,F,8,4
200106501,10:00:00,In-Person,TRUE,1,223,West Valley,268,3950,8,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,35905,Pat,F,36,Yes,No,1783053,Lisette,F,35,No,0,No,2033,Ray,M,14,4
200106507,17:10:00,In-Person,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,62005,Wilbert,M,10,Yes,No,246077,Bennie,F,32,Yes,5,No,2033,Ray,M,14,4
200106514,17:30:00,Phone,FALSE,1,223,West Valley,268,3950,8,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,AO,Adult Other,17191,Jayla,F,38,Yes,No,134384,Bobby,F,35,No,0,No,4444,Miciah,F,8,4
200106516,18:00:00,Phone,FALSE,5,887,Newton,275,3409,12,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,22249,Alissa,F,34,No,Yes,2134889,Brant,M,33,No,0,No,2041,Afrika,F,11,4
200106517,09:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,120088,Kerri,F,41,No,Yes,181212,Caren,F,30,Yes,1,No,3259,Kla,F,8,4
200106519,19:15:00,In-Person,FALSE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,13946,Yesenia,F,36,No,No,1236605,Shanice,F,31,Yes,2,No,4444,Miciah,F,8,4
200106520,15:30:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,93338,Moses,M,38,Yes,No,576810,Treva,F,30,Yes,1,No,7100,Varnika,F,12,4
200106523,22:35:00,In-Person,FALSE,2,261,77th Street,150,8889,9,951,DEFRAUDING INNKEEPER/THEFT OF,502,BOW AND ARROW,IC,Invest Cont,99517,Aliyah,F,30,Yes,No,1668915,Zechariah,M,31,No,0,No,1023,Everrett,M,12,4
