report_no,incident_time,complaint_type,cctv_flag,precinct_code,area_code,area_name,cctv_count,population_density,rounds_per_day,crime_code,crime_type,weapon_code,weapon_desc,case_status_code,case_status_desc,victim_code,victim_name,victim_sex,victim_age,was_victim_alone,is_victim_insured,offender_code,offender_name,offender_sex,offender_age,repeated_offender,no_of_offences,offender_relation,officer_code,officer_name,officer_sex,avg_close_days,week_number
200105570,20:30:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,331,THEFT FROM MOTOR VEHICLE - GRA,312,PIPE/METAL PIPE,IC,Invest Cont,92559,Desiree,F,38,No,Yes,1832459,Deena,F,37,Yes,1,No,5100,Rheda,F,12,3
200105571,08:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,38547,Dakota,M,36,No,Yes,1709620,Mitchel,M,33,No,0,No,1033,Niki,M,14,3
200105574,12:21:00,Phone,TRUE,4,425,Rampart,165,8500,5,343,SHOPLIFTING-GRAND THEFT ($950.,116,ANTIQUE FIREARM,IC,Invest Cont,50973,Shelly,F,59,Yes,No,353880,Trista,F,41,Yes,7,No,3251,Genever,F,11,3
200105575,15:10:00,Phone,FALSE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,86300,Becky,F,6,No,Yes,104653,Hiram,M,36,No,0,No,2039,Vikash,M,10,3
200105577,09:30:00,Phone,TRUE,3,371,West LA,244,5500,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,3583,Jacquelyn,F,38,No,No,1218163,Moshe,M,39,No,0,No,1026,Jermale,M,9,3
200105578,17:30:00,In-Person,TRUE,1,223,West Valley,268,3950,8,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,27817,Kelly,M,59,Yes,No,1043946,Aleah,F,39,Yes,4,No,2039,Vikash,M,10,3
200105581,00:25:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,96626,Blanche,F,55,No,Yes,1070844,Osvaldo,M,40,Yes,2,No,5100,Rheda,F,12,3
200105583,17:15:00,Phone,TRUE,4,425,Rampart,165,8500,5,350,"THEFT, PERSON",221,GLASS,IC,Invest Cont,32468,Velma,F,38,Yes,Yes,1947829,Benita,F,33,No,0,No,1033,Niki,M,14,3
200105585,22:30:00,In-Person,TRUE,7,1001,Hollywood,280,3200,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,56657,Raul,M,49,Yes,No,996637,Adrianne,F,35,No,0,No,5100,Rheda,F,12,3
200105586,16:10:00,Phone,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,45337,Brad,M,36,No,No,364245,Edythe,F,34,No,0,No,2039,Vikash,M,10,3
200105591,00:45:00,Phone,TRUE,1,223,West Valley,268,3950,8,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,9515,Sherri,F,60,Yes,Yes,2368880,Zelda,F,35,No,0,No,2039,Vikash,M,10,3
200105592,03:45:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,91036,Andres,M,34,No,Yes,653730,Alena,F,35,Yes,1,No,1026,Jermale,M,9,3
200105596,10:00:00,In-Person,TRUE,3,371,West LA,244,5500,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,30318,Susie,F,35,No,Yes,1571143,Trevon,M,33,Yes,6,No,1026,Jermale,M,9,3
200105599,20:50:00,Phone,TRUE,4,425,Rampart,165,8500,5,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,98004,Fannie,F,39,Yes,No,1570846,Melany,F,36,Yes,2,No,1033,Niki,M,14,3
200105601,20:30:00,Phone,FALSE,3,371,West LA,244,5500,9,625,OTHER ASSAULT,104,SHOTGUN,AO,Adult Other,27659,Jamie,M,30,Yes,No,1004776,Tamra,F,35,Yes,3,No,3246,Bonnell,F,9,3
200105602,01:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,73522,Sidney,M,55,No,No,1067952,Nataly,F,41,No,0,No,3251,Genever,F,11,3
200105604,06:30:00,Phone,TRUE,4,425,Rampart,165,8500,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,AO,Adult Other,97883,Zoey,F,52,Yes,No,290499,Demarcus,M,33,Yes,6,No,3251,Genever,F,11,3
200105608,08:45:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,860,BATTERY WITH SEXUAL CONTACT,201,KNIFE WITH BLADE OVER 6 INCHES,IC,Invest Cont,113532,Breanna,F,48,Yes,Yes,1964352,Bertie,F,36,No,0,No,1024,Izreal,M,9,3
200105609,08:45:00,Phone,FALSE,4,425,Rampart,165,8500,5,860,BATTERY WITH SEXUAL CONTACT,201,KNIFE WITH BLADE OVER 6 INCHES,IC,Invest Cont,61661,Monique,F,38,Yes,Yes,1698211,Jaden,F,36,Yes,5,No,1033,Niki,M,14,3
200105610,08:00:00,In-Person,FALSE,1,223,West Valley,268,3950,8,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,11671,Hugh,M,59,No,No,1619691,Journey,F,39,Yes,1,No,2039,Vikash,M,10,3
200105612,10:15:00,Phone,FALSE,2,323,Northeast,255,4100,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,81248,Lula,F,30,Yes,No,1889955,Aurelia,F,34,Yes,6,No,4001,Lynnie,F,10,3
200105619,13:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,60661,Iris,F,36,No,No,2282713,Thalia,F,31,No,0,No,3251,Genever,F,11,3
200105626,19:00:00,Phone,TRUE,3,371,West LA,244,5500,9,351,PURSE SNATCHING,217,SWORD,IC,Invest Cont,6887,Byron,M,46,Yes,Yes,1548822,Bridgett,F,40,Yes,1,No,1026,Jermale,M,9,3
200105628,20:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,220,ATTEMPTED ROBBERY,219,SCREWDRIVER,IC,Invest Cont,37365,Jodi,F,60,Yes,No,946814,Josefina,F,40,Yes,2,No,1033,Niki,M,14,3
200105630,14:55:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,AA,Adult Arrest,15022,Casey,F,49,Yes,Yes,1632,Tameka,F,40,Yes,1,Yes,5100,Rheda,F,12,3
200105632,08:05:00,Phone,FALSE,1,223,West Valley,268,3950,8,860,BATTERY WITH SEXUAL CONTACT,201,KNIFE WITH BLADE OVER 6 INCHES,IC,Invest Cont,35924,Elias,M,51,Yes,No,1357858,Rocio,F,31,Yes,6,No,2039,Vikash,M,10,3
200105634,15:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,13264,Rick,M,54,Yes,No,1961656,Annabella,F,34,Yes,6,Yes,2039,Vikash,M,10,3
200105635,09:00:00,In-Person,FALSE,1,223,West Valley,268,3950,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,AA,Adult Arrest,8484,Wallace,M,56,No,Yes,1027589,David,F,34,Yes,6,Yes,2039,Vikash,M,10,3
200105637,11:45:00,In-Person,FALSE,5,893,Harbor,180,6500,10,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,51617,Harper,F,38,No,No,2110120,Adriel,M,34,Yes,6,Yes,5245,Scotlynn,F,9,3
200105655,19:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,41615,Harrison,M,58,No,Yes,256945,Elliana,F,40,Yes,1,No,1033,Niki,M,14,3
200105656,16:10:00,In-Person,TRUE,7,1001,Hollywood,280,3200,8,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,107640,Krista,F,36,Yes,No,170534,Georgette,F,33,Yes,6,No,5555,Shaaron,F,13,3
200105657,19:00:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,89565,Hilda,F,33,No,Yes,11452,Desirae,F,30,Yes,5,No,5100,Rheda,F,12,3
200105661,18:45:00,Phone,TRUE,2,322,Southwest,168,7800,8,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,AO,Adult Other,41718,Tyrone,M,38,Yes,No,816914,Catharine,F,32,Yes,1,Yes,4001,Lynnie,F,10,3
200105662,17:45:00,Phone,FALSE,3,371,West LA,244,5500,9,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,14422,Jaxon,M,42,No,No,2348276,Messiah,M,32,Yes,6,No,7010,Syann,F,9,3
200105663,22:15:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,3710,Lonnie,M,59,No,Yes,1856554,Marci,F,32,Yes,1,No,5100,Rheda,F,12,3
200105664,03:00:00,In-Person,TRUE,1,223,West Valley,268,3950,8,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,88984,Rafael,M,60,No,No,2010758,Maricela,F,30,Yes,6,Yes,2039,Vikash,M,10,3
200105665,21:30:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,AA,Adult Arrest,50269,Gabriela,F,37,Yes,Yes,293585,Addison,M,33,Yes,6,Yes,1026,Jermale,M,9,3
200105666,14:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,48578,Sheryl,F,50,Yes,No,795237,Rebeca,F,32,Yes,2,Yes,2039,Vikash,M,10,3
200105669,21:00:00,Phone,FALSE,2,261,77th Street,150,8889,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,118341,Kristi,F,36,Yes,Yes,1161904,Aubrie,F,33,Yes,3,Yes,3249,Cledith,F,13,3
200105670,02:00:00,In-Person,TRUE,2,323,Northeast,255,4100,9,761,BRANDISH WEAPON,307,VEHICLE,IC,Invest Cont,59382,Rosie,F,36,No,Yes,426257,Laverne,M,40,Yes,6,No,4001,Lynnie,F,10,3
200105671,01:00:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,821,SODOMY/SEXUAL CONTACT B/W PENI,210,RAZOR BLADE,IC,Invest Cont,79036,Elena,F,53,Yes,No,633846,Kailyn,F,31,Yes,6,Yes,1026,Jermale,M,9,3
200105672,20:00:00,Phone,FALSE,2,261,77th Street,150,8889,9,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,55662,Angelo,M,51,No,No,989982,Carey,F,32,Yes,6,No,4001,Lynnie,F,10,3
200105674,07:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,35357,Eunice,F,35,Yes,Yes,2197468,Augustine,M,36,Yes,6,No,3251,Genever,F,11,3
200105675,04:45:00,In-Person,FALSE,1,223,West Valley,268,3950,8,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,57485,Shelley,F,35,Yes,Yes,1506807,Cari,F,37,Yes,6,No,2039,Vikash,M,10,3
200105685,21:00:00,Phone,FALSE,2,261,77th Street,150,8889,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,58438,Nelson,M,55,No,No,2078543,Louella,F,32,Yes,6,No,4001,Lynnie,F,10,3
200105686,12:00:00,Phone,TRUE,5,887,Newton,275,3409,12,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,103073,Antoinette,F,31,Yes,Yes,2083162,Scarlet,F,32,Yes,4,No,4002,Lynnmarie,F,12,3
200105687,20:45:00,Phone,FALSE,5,887,Newton,275,3409,12,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,94566,Dwayne,M,38,No,No,254953,Kolton,M,32,Yes,6,Yes,4002,Lynnmarie,F,12,3
200105688,19:30:00,Phone,TRUE,2,323,Northeast,255,4100,9,910,KIDNAPPING,308,STICK,IC,Invest Cont,122945,Dwight,M,7,Yes,Yes,1243031,Mitzi,F,33,Yes,6,No,4001,Lynnie,F,10,3
200105690,17:30:00,In-Person,TRUE,3,371,West LA,244,5500,9,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,97043,Kelli,F,56,Yes,No,825922,Amiyah,F,33,Yes,6,No,1026,Jermale,M,9,3
200105692,07:30:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,762,LEWD CONDUCT,309,BOARD,IC,Invest Cont,88629,Julius,M,32,Yes,No,331705,Gena,F,31,No,0,No,1026,Jermale,M,9,3
200105693,15:00:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,AA,Adult Arrest,108721,Jackie,M,59,No,Yes,2352141,Maud,F,31,Yes,5,No,5100,Rheda,F,12,3
200105695,16:10:00,Phone,FALSE,1,223,West Valley,268,3950,8,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,115295,Trinity,F,55,No,No,1349612,Brittani,F,32,No,0,No,2039,Vikash,M,10,3
200105697,11:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,123398,Shaun,M,38,Yes,Yes,1572655,Carmine,M,34,No,0,Yes,1033,Niki,M,14,3
200105699,14:30:00,Phone,TRUE,1,223,West Valley,268,3950,8,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,118388,Meredith,F,48,Yes,No,1266925,Maryellen,F,32,No,0,Yes,1031,Kowen,M,13,3
200105700,19:00:00,In-Person,FALSE,5,893,Harbor,180,6500,10,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,43226,Kaleb,M,56,Yes,No,1747328,Amalia,F,41,Yes,5,Yes,4002,Lynnmarie,F,12,3
200105701,12:50:00,Phone,FALSE,3,371,West LA,244,5500,9,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,44019,Sergio,M,31,No,No,999705,Seymour,M,37,Yes,3,No,1026,Jermale,M,9,3
200105705,16:30:00,Phone,TRUE,5,893,Harbor,180,6500,10,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,94133,Collin,M,38,Yes,Yes,1992840,Gussie,F,34,Yes,3,No,4002,Lynnmarie,F,12,3
200105706,14:00:00,In-Person,TRUE,3,371,West LA,244,5500,9,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,120104,Rebekah,F,58,Yes,Yes,1402628,Marylou,F,41,Yes,6,No,1026,Jermale,M,9,3
200105707,17:30:00,Phone,TRUE,1,223,West Valley,268,3950,8,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,59784,Greg,M,37,Yes,Yes,2064917,Iker,M,33,No,0,Yes,1111,Kaushik,M,8,3
200105708,20:00:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,54163,Emmanuel,M,56,Yes,Yes,2174231,Jesse,F,36,Yes,5,No,5555,Shaaron,F,13,3
200105709,10:40:00,In-Person,FALSE,1,223,West Valley,268,3950,8,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,109005,Ramon,M,49,No,Yes,2244272,Maryjane,F,31,No,0,Yes,2039,Vikash,M,10,3
200105710,01:00:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,112767,Perry,M,41,Yes,Yes,2258154,Sharlene,F,39,Yes,5,No,5100,Rheda,F,12,3
200105713,22:30:00,Phone,TRUE,4,425,Rampart,165,8500,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,33629,Bianca,F,51,Yes,No,1298250,Lakisha,F,40,No,0,Yes,1033,Niki,M,14,3
200105714,09:00:00,In-Person,FALSE,3,371,West LA,244,5500,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,6635,Kristy,F,50,No,Yes,2274361,Loren,F,35,Yes,1,Yes,1026,Jermale,M,9,3
200105715,21:14:00,Phone,TRUE,3,371,West LA,244,5500,9,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,9905,Candice,F,44,Yes,Yes,1788971,Davon,M,30,No,0,No,1026,Jermale,M,9,3
200105716,20:30:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,522,"VEHICLE - MOTORIZED SCOOTERS, ",510,SCALDING LIQUID,IC,Invest Cont,31296,Jaden,M,56,Yes,No,1792042,Archer,M,31,Yes,6,No,5100,Rheda,F,12,3
200105718,20:40:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,237,CHILD NEGLECT (SEE 300 W.I.C.),203,DIRK/DAGGER,IC,Invest Cont,12151,Gracie,F,31,No,Yes,379210,Dara,F,36,Yes,7,Yes,5100,Rheda,F,12,3
200105720,17:00:00,Phone,TRUE,2,322,Southwest,168,7800,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,16913,Devon,M,60,No,No,948495,Dylan,F,36,No,0,Yes,1023,Everrett,M,12,3
200105721,01:00:00,In-Person,TRUE,4,425,Rampart,165,8500,5,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,23202,Ted,M,41,Yes,Yes,1053134,Liberty,F,31,Yes,2,No,3251,Genever,F,11,3
200105723,18:20:00,Phone,FALSE,4,425,Rampart,165,8500,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,100799,Janie,F,58,No,No,1996951,Jaelyn,F,32,Yes,3,No,1033,Niki,M,14,3
200105724,03:45:00,In-Person,TRUE,3,371,West LA,244,5500,9,761,BRANDISH WEAPON,307,VEHICLE,IC,Invest Cont,25943,Stuart,M,58,Yes,Yes,1383672,Donny,M,31,No,0,Yes,7010,Syann,F,9,3
200105725,01:25:00,Phone,TRUE,4,425,Rampart,165,8500,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,26063,Armando,M,54,No,No,193453,Yasmine,F,35,No,0,No,1033,Niki,M,14,3
200105726,01:25:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,36439,Rosalie,F,60,No,No,393595,Keely,F,35,No,0,Yes,5100,Rheda,F,12,3
200105727,01:25:00,Phone,TRUE,4,425,Rampart,165,8500,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,4670,Marco,M,7,Yes,Yes,1126680,Lawson,M,40,No,0,No,1033,Niki,M,14,3
200105728,01:25:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,46540,Cesar,M,39,No,Yes,809971,Kacie,F,37,No,0,Yes,5100,Rheda,F,12,3
200105730,19:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,77941,Ayden,M,54,No,Yes,1364709,Maeve,F,36,No,0,Yes,2039,Vikash,M,10,3
200105731,02:15:00,Phone,FALSE,1,223,West Valley,268,3950,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,52103,Ashton,M,52,No,Yes,1739049,Yadira,F,39,Yes,4,Yes,2039,Vikash,M,10,3
200105732,21:00:00,Phone,FALSE,3,371,West LA,244,5500,9,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,26330,Irma,F,46,Yes,Yes,2241667,Kori,F,30,No,0,No,1026,Jermale,M,9,3
200105734,06:50:00,In-Person,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,64001,Peyton,F,55,No,No,1540497,Basil,M,34,Yes,1,No,2039,Vikash,M,10,3
200105735,05:22:00,In-Person,FALSE,1,223,West Valley,268,3950,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,67321,Wade,M,31,Yes,No,1170356,Luisa,F,40,Yes,7,No,2039,Vikash,M,10,3
200105736,07:40:00,Phone,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,49302,Terrance,M,46,No,Yes,783116,Adela,F,30,Yes,5,No,2039,Vikash,M,10,3
200105737,21:33:00,Phone,TRUE,5,887,Newton,275,3409,12,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,AA,Adult Arrest,60733,Erick,M,31,Yes,No,1527784,Madyson,F,32,Yes,3,No,4002,Lynnmarie,F,12,3
200105738,18:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,AA,Adult Arrest,28837,Freddie,M,50,No,Yes,606316,America,F,30,Yes,4,No,1033,Niki,M,14,3
200105739,20:00:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,AA,Adult Arrest,58906,Beulah,F,60,No,Yes,1028491,Anaya,F,39,No,0,No,5100,Rheda,F,12,3
200105740,13:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,354,THEFT OF IDENTITY,513,STUN GUN,IC,Invest Cont,45520,Felix,M,51,No,No,298561,Ibrahim,M,35,Yes,4,No,2039,Vikash,M,10,3
200105742,18:00:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,30895,Kennedy,F,47,Yes,Yes,1716914,Linwood,M,39,Yes,4,No,1026,Jermale,M,9,3
200105745,01:35:00,Phone,TRUE,4,425,Rampart,165,8500,5,121,"RAPE, FORCIBLE",511,VERBAL THREAT,IC,Invest Cont,96458,Ariel,F,46,No,Yes,1791301,Alecia,F,36,No,0,No,1033,Niki,M,14,3
200105748,11:20:00,In-Person,FALSE,3,371,West LA,244,5500,9,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,IC,Invest Cont,43423,Brody,M,37,Yes,Yes,493272,Lilia,F,40,No,0,No,1026,Jermale,M,9,3
200105749,09:55:00,In-Person,TRUE,4,425,Rampart,165,8500,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,AO,Adult Other,53610,Virgil,M,31,No,No,497576,Jimena,F,32,Yes,1,No,1033,Niki,M,14,3
200105750,13:05:00,In-Person,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,64375,Adrienne,F,7,Yes,No,1856797,Antwan,M,37,No,0,No,2039,Vikash,M,10,3
200105751,15:55:00,In-Person,FALSE,3,371,West LA,244,5500,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,10541,Roman,M,7,Yes,No,279010,Aida,F,41,Yes,1,No,1026,Jermale,M,9,3
200105753,16:30:00,In-Person,TRUE,4,425,Rampart,165,8500,5,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,97923,Morris,M,33,Yes,Yes,1345924,Wilda,F,36,No,0,No,1033,Niki,M,14,3
200105754,12:45:00,Phone,TRUE,4,425,Rampart,165,8500,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,70471,Robyn,F,35,Yes,No,992622,Karlee,F,34,No,0,No,3251,Genever,F,11,3
200105755,23:30:00,Phone,FALSE,3,371,West LA,244,5500,9,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,12777,Clifton,M,38,No,Yes,1768298,Mckayla,F,35,Yes,2,No,1026,Jermale,M,9,3
200105757,15:30:00,Phone,FALSE,4,425,Rampart,165,8500,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,81589,Kent,M,35,No,No,435823,Amina,F,33,Yes,6,No,1033,Niki,M,14,3
200105759,18:30:00,Phone,FALSE,4,425,Rampart,165,8500,5,310,BURGLARY,113,SIMULATED GUN,AA,Adult Arrest,33717,Jonathon,M,38,No,No,813431,Zara,F,40,Yes,1,No,3251,Genever,F,11,3
200105760,17:10:00,Phone,FALSE,4,425,Rampart,165,8500,5,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,70331,Jaime,M,41,No,No,2260057,Enzo,M,33,Yes,2,No,3251,Genever,F,11,3
200105761,16:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,66308,Kirk,M,47,Yes,Yes,1749553,Myla,F,33,Yes,3,No,1033,Niki,M,14,3
200105762,11:00:00,Phone,FALSE,5,887,Newton,275,3409,12,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,714,Sandy,F,51,Yes,No,2045764,Justina,F,34,Yes,3,No,4010,Neeka,F,13,3
200105764,18:15:00,Phone,FALSE,3,371,West LA,244,5500,9,860,BATTERY WITH SEXUAL CONTACT,201,KNIFE WITH BLADE OVER 6 INCHES,IC,Invest Cont,30007,Jeannette,F,7,Yes,No,608188,Micah,F,40,No,0,No,1026,Jermale,M,9,3
200105765,09:30:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,96714,Alberta,F,60,No,No,2002323,Charles,F,33,Yes,7,No,5555,Shaaron,F,13,3
200105768,14:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,39859,Elise,F,32,No,No,322791,Chaya,F,39,Yes,3,No,3262,Lucyle,F,11,3
200105769,07:00:00,Phone,FALSE,3,371,West LA,244,5500,9,910,KIDNAPPING,308,STICK,IC,Invest Cont,18884,Verna,F,7,Yes,No,1609762,Shaina,F,35,No,0,No,1026,Jermale,M,9,3
